similitud,child_id,child_nombre,child_tipo,child_registros,child_municipio,child_departamento,parent_id,parent_nombre,parent_registros,parent_municipio,parent_departamento
0.909,8539,Juzgado Quinto Laboral del Circuito Cúcuta,JUZGADO,1,Cúcuta,Norte de Santander,821,JUZGADO QUINTO LABORAL DEL CIRCUITO,170,,
0.889,6636,JUZGADO QUINTO LABORAL MUNICIPAL,JUZGADO,1,,,1619,Juzgado Quinto Laboral Municipal de Cali,57,,Valle del Cauca
0.935,7465,Juzgado 02 Municipal Pequeñas Causas Laborales,JUZGADO,1,,,629,JUZGADO MUNICIPAL DE PEQUEÑAS CAUSAS LABORALES,239,,
0.887,8028,JUZGADO CUARTO DE PEQUEÑAS CAUSAS LABORALES DE BOLIVAR,JUZGADO,1,,Bolívar,1462,JUZGADO CUARTO DE PEQUEÑAS CAUSAS LABORALES,69,,
0.952,8184,JUZGADO PRIMERO LABORAL DE PREIRA RISARALDA,JUZGADO,1,,Risaralda,3359,JUZGADO PRIMERO LABORAL Pereira - Risaralda,11,Pereira,Risaralda
0.958,8238,JUZGADO 003 MUNICIPAL DE PEQUEÑAS CAUSAS LABORALES,JUZGADO,1,,,629,JUZGADO MUNICIPAL DE PEQUEÑAS CAUSAS LABORALES,239,,
0.969,8290,JUZGADO MUNICIPAL DE PEQUEÑAS CAUSAS LABORALES 001 SINCELEJO SUCRE,JUZGADO,1,Sincelejo,Sucre,944,JUZGADO MUNICIPAL DE PEQUEÑAS CAUSAS LABORALES SINCELEJO SUCRE,143,Sincelejo,Sucre
0.911,8395,JUZGADO MUNICIPAL DE PEQUEÑAS CAUSAS LABORALES DE PASTO,JUZGADO,1,Pasto,Nariño,629,JUZGADO MUNICIPAL DE PEQUEÑAS CAUSAS LABORALES,239,,
0.980,8401,Juzgado 1 Laboral Municipal Pequeñas Causas Armenia,JUZGADO,1,Armenia,Quindío,2053,Juzgado Laboral Municipal Pequeñas Causas Armenia,35,Armenia,Quindío
0.929,8426,JUZGADO NOVENO MUNICIPAL DE PEQUEÑAS CAUSAS LABORALES,JUZGADO,1,,,629,JUZGADO MUNICIPAL DE PEQUEÑAS CAUSAS LABORALES,239,,
0.967,8431,Juzgado 001 Municipal de Pequeñas Causas Laborales de Riohacha,JUZGADO,1,Riohacha,La Guajira,4003,Juzgado Municipal de Pequeñas Causas Laborales de Riohacha,6,Riohacha,La Guajira
0.881,6871,JUZGADO SEGUNDO DE FAMILIA EN ORALIDA,JUZGADO,1,,,943,Juzgado Segundo de Familia en Oralidad de Tunja,143,Tunja,Boyacá
0.909,6872,JUZGADO SEGUNDO DE FAMILIA DE ORALIDAD DEL GIRCUITO,JUZGADO,1,,,2238,JUZGADO SEGUNDO DE FAMILIA DE ORALIDAD DE CÚCUTA,29,Cúcuta,Norte de Santander
0.947,6965,JUZGADO QUINTO DE FAMILIA DE BUCARMANGA,JUZGADO,1,,,4123,JUZGADO QUINTO DE FAMILIA Bucaramanga,6,Bucaramanga,Santander
0.897,6977,JUZGADO Primero de Familia Oralidad Juzgado,JUZGADO,1,,,577,Juzgado Primero de Familia Oralidad,272,,
0.901,7248,Juzgado Diecinueve de Familia de,JUZGADO,1,,,4983,JUZGADO DIECINUEVE DE FAMILIA DE BOGOTÁ,3,Bogotá,"Bogotá, D.C."
0.911,7689,JUZGADO SEGUNDO DE FAMILIA DE ORALIDAD SANTIAGO DE CALI,JUZGADO,1,Cali,Valle del Cauca,2601,JUZGADO SEGUNDO DE FAMILIA DE ORALIDAD DE CALI,21,,Valle del Cauca
0.989,7716,JUZGADO SEGUNDO DE FAMILIA BUCRAMANGA SANTANDER,JUZGADO,1,,Santander,2573,JUZGADO SEGUNDO DE FAMILIA Bucaramanga - Santander,21,Bucaramanga,Santander
0.988,7758,JUZGADO QUINTO DE FAMILIA MANIZALS CALDAS,JUZGADO,1,,Caldas,2793,JUZGADO QUINTO DE FAMILIA MANIZALES CALDAS,18,Manizales,Caldas
0.990,8000,JUZGADO PRIMERO DE FAMILIA BUACARAMANGA - SANTANDER,JUZGADO,1,,Santander,1741,JUZGADO PRIMERO DE FAMILIA Bucaramanga - Santander,49,Bucaramanga,Santander
0.932,8025,JUZGADO VEITE DE FAMILIA DE BOGOTA D. C,JUZGADO,1,Bogotá,"Bogotá, D.C.",4627,JUZGADO VEINTE DE FAMILIA DE BOGOTÁ,4,Bogotá,"Bogotá, D.C."
0.889,8271,JUZGADO DIECIOCHO DE FAMILIA EN ORALIDAD DE BOGOTÁ,JUZGADO,1,Bogotá,"Bogotá, D.C.",1783,JUZGADO DIECIOCHO DE FAMILIA EN ORALIDAD,46,,
0.889,8423,JUZGADO TRECE DE FAMILIA DE ORALIDAD Medellín,JUZGADO,1,Medellín,Antioquia,4281,JUZGADO TRECE DE FAMILIA DE ORALIDAD,5,,
0.891,6025,JUZGADO TERCERO CIVIL MUNICPAL  BARRANCABERMJA,JUZGADO,1,,,891,JUZGADO TERCERO CIVIL MUNICPAL Barrancabermeja - Santander,153,Barrancabermeja,Santander
0.917,6816,JUZGADO CIVIL MUNICIPAB,JUZGADO,1,,,5516,JUZGADO 78 CIVIL MUNICIPA,2,,
0.914,7210,JUZGADO PRIMERO CIVIL MUNCIPAL DE SAN,JUZGADO,1,,,3304,JUZGADO PRIMERO CIVIL MUNCIPAL DE SAN SIGCMA,11,,
0.951,7449,Juzgado Cincuenta y Dos 52 Civil,JUZGADO,1,,,4944,JUZGADO CINCUENTA Y DOS CIVIL,3,,
0.901,8080,Juzgado Treinta y Ocho 38 Civil Del,JUZGADO,1,,,5875,Juzgado Treinta y Ocho Civil De Cali,2,,Valle del Cauca
0.883,6773,BLICA DE JUZGADO QUINTO ADMINISTRATIVO ORAL,JUZGADO,1,,,3497,Juzgado Quinto Administrativo Oral,9,,
0.944,7108,JUZGADO SEGUNDOADMINISTRATIVO ORAL DEL CIRCUITO JUDICIAL DE,JUZGADO,1,,,4062,JUZGADO SEGUNDO ADMINISTRATIVO ORAL DEL CIRCUITO JUDICIAL DE NEIVA,6,Neiva,Huila
0.902,7153,JUZGADO VEINTISIETE 27 ADMINISTRATIVO ORAL DEL CIRCUITO,JUZGADO,1,,,5447,JUZGADO VEINTISIETE ( 27 ) ADMINISTRATIVO ORAL DEL CIRCUITO DE MEDELLÍN,2,Medellín,Antioquia
0.899,7162,JUZGADO PRIMERO DEL CIRCUITO ADMINISTRATIVO DE GUADALAJARA,JUZGADO,1,,,3424,JUZGADO PRIMERO DEL CIRCUITO ADMINISTRATIVO DE BUGA,10,Buga,Valle del Cauca
0.905,7232,JUZGADO SESENTA 60 ADMINISTRATIVO DEL CIRCUITO SELECCION TERCERA,JUZGADO,1,,,3813,JUZGADO SESENTA ( 60 ) ADMINISTRATIVO DEL CIRCUITO -SECCIÓN TERCERA BOGOTÁ D.C.,7,Bogotá D.C.,Cundinamarca
0.991,7279,JUZGADO SEGUNDO ADMINISTRATIVO DEL CIRCUITO DE CARTGENA,JUZGADO,1,,,2840,Juzgado Segundo Administrativo del Circuito de Cartagena,17,Cartagena de Indias,Bolívar
0.883,7494,JUZGADO QUINTO ADMINISTRATIVO ORAL DE TUNJA,JUZGADO,1,Tunja,Boyacá,3497,Juzgado Quinto Administrativo Oral,9,,
0.927,7711,JUZGADO DIECINUEVE 19 ADMINISTRATIVO DEL CIRCUITO DE CALI,JUZGADO,1,,Valle del Cauca,4623,JUZGADO DIECINUEVE 19 ADMINISTRATIVO DEL CIRCUITO SANTIAGO DE CALI,4,Cali,Valle del Cauca
0.914,7886,JUZGADO SEGUNDOADMINISTRATIVO ORAL DEL CIRCUITO JUDICIAL DE VALLEDUPAR,JUZGADO,1,Valledupar,Cesar,3435,JUZGADO OCTAVO ADMINISTRATIVO ORAL DEL CIRCUITO JUDICIAL DE VALLEDUPAR,10,Valledupar,Cesar
1.000,7929,JUZGADO SEGUNDO ADMINISTRATIVO ORAL DEL CIRCUITO DE BUENAVENTURA D.E. - VALLE DEL CAUCA,JUZGADO,1,Buenaventura,Valle del Cauca,5793,JUZGADO SEGUNDO¹ ADMINISTRATIVO ORAL DEL CIRCUITO DE BUENAVENTURA D.E. - VALLE DEL CAUCA,2,Buenaventura,Valle del Cauca
0.914,8010,Juzgado Primero Administrativo Oral del Circuito de Tunja,JUZGADO,1,Tunja,Boyacá,1670,Juzgado Primero Administrativo Oral del Circuito,53,,
0.923,8027,JUZGADO CATORCE ADMINISTRATIVO ORAL DEL CIRCUITO DE CALI,JUZGADO,1,,Valle del Cauca,4925,Juzgado Catorce Administrativo Oral del Circuito,3,,
0.941,8405,JUZGADO UNICO ADMINISTRATIVO DEL CIRCUITO DE MOCOA,JUZGADO,1,Mocoa,Putumayo,4723,JUZGADO SEGUNDO ADMINISTRATIVO DEL CIRCUITO DE MOCOA,4,Mocoa,Putumayo
0.990,6984,JUZGADO TERCERO DE FAMILIA DEL CIRCUITO DE CARTAGTENA,JUZGADO,1,,,3261,JUZGADO TERCERO DE FAMILIA DEL CIRCUITO DE CARTAGENA,12,Cartagena de Indias,Bolívar
0.990,7251,JUZGADO SEGUNDO DE FAMILIA DEL CIRCUITO DE VALLEDUPA,JUZGADO,1,,,2837,JUZGADO SEGUNDO DE FAMILIA DEL CIRCUITO DE VALLEDUPAR,17,Valledupar,Cesar
0.958,7742,JUZGADO DOCE DE FAMILIA DEL CIRCUITO DE BTA DC,JUZGADO,1,,,3794,JUZGADO DOCE DE FAMILIA DEL CIRCUITO DE BOGOTÁ D.C,7,Bogotá D.C.,Cundinamarca
0.897,7906,JUZGADO PRIMERO DE FAMILIA DEL CIRCUITO DE BUCARAMANGA,JUZGADO,1,Bucaramanga,Santander,4828,JUZGADO PRIMERO DE FAMILIA DEL CIRCUITO DE C ARTAGENA,3,,
0.932,7943,JUZGADO CUARTO DE FAMILIA DEL CIRCUITO DE DESCONGESTIÓN  DE CALI,JUZGADO,1,,Valle del Cauca,5328,JUZGADO CUARTO DE FAMILIA DEL CIRCUITO DE DESCONGESTIÓN,2,,
0.886,8202,Juzgado Primero de Familia del Circuito de Quibdó,JUZGADO,1,Quibdó,Chocó,1628,JUZGADO PRIMERO DE FAMILIA DEL CIRCUITO,56,,
0.886,8410,JUZGADO SEPTIMO DE FAMILIA DEL CIRCUITO,JUZGADO,1,,,3554,JUZGADO DE FAMILIA DEL CIRCUITO,9,,
0.917,7091,JUZGADO PRIMERO PROMISCUO MUNICIPAL CON FUNCIONES DE GARANTIA Y CONOCIMIENTO DEPURACION ORALIDAD CIVIL FAMILIA,JUZGADO,1,,,4389,JUZGADO PRIMERO PROMISCUO MUNICIPAL CON FUNCIONES DE GARANTIA Y CONOCIMIENTO DEPURACION ORALIDAD CIVIL FAMILIA CIMITARRA - SANTANDER .,5,Cimitarra,Santander
0.884,7834,JUZGADO PROMISCUO DE FAMILIA MELGAR TOLIMA 2017-00127,JUZGADO,1,Melgar,Tolima,4025,JUZGADO PROMISCUO DE FAMILIA MELGAR TOLIMA,6,Melgar,Tolima
0.889,7924,Juzgado Primero Promiscuo De Familia De Vélez,JUZGADO,1,Vélez,Santander,1394,JUZGADO PRIMERO PROMISCUO DE FAMILIA,75,,
0.991,8085,JUZGADO PROMISCUO DE FAMILIA DEL CIRCUITO SAHAGUIN CORDOBA,JUZGADO,1,,Córdoba,4692,JUZGADO PROMISCUO DE FAMILIA DEL CIRCUITO SAHAGUN - CÓRDOBA,4,Sahagún,Córdoba
0.881,8328,JUZGADO PROMISCUO DE FAMILIA  CASANARE,JUZGADO,1,,Casanare,4332,Juzgado Promiscuo de Familia Monterrey Casanare,5,Monterrey,Casanare
0.889,8501,JUZGADO CUARTO PROMISCUO DE FAMILIA,JUZGADO,1,,,1243,Juzgado Promiscuo de Familia,91,,
0.930,8542,JUZGADO PRIMERO PROMISCUO DE FAMILIA CIRCUITO SARAVENA - ARAUCA,JUZGADO,1,Saravena,Arauca,5667,JUZGADO PROMISCUO DE FAMILIA CIRCUITO SARAVENA ARAUCA,2,Saravena,Arauca
0.902,6538,ALCALDIA MUNICIPAL CRISTO,ALCALDIA,1,,,5602,ALCALDIA MUNICIPAL CARTAGO,2,Cartago,Valle del Cauca
0.915,6539,alcaldía municipal de Hacienda,ALCALDIA,1,,,94,Alcaldía Municipal de Ciénaga,1215,Ciénaga,Magdalena
0.897,6540,ALCALDIA DE VI,ALCALDIA,1,,,4779,ALCALDIA DE IBA,3,,
0.828,6541,ALCALDÍA DISTRI,ALCALDIA,1,,,4777,ALCALDIA DE ST,3,,
0.952,6543,ALCALDÍA MUNICIPAI SAN JERONIIMO,ALCALDIA,1,,,4263,ALCALDÍA MUNICIPAL SAN JERONIMO,5,San Jerónimo,Antioquia
0.844,6544,Alcaldia Municipal DIGDDD,ALCALDIA,1,,,4446,Alcaldía Municipal Ç,4,,
0.857,6546,ALCALDIA MUNICIPAL VENTANILLA,ALCALDIA,1,,,3628,ALCALDIA MUNICIPAL DE VILLA,8,,
0.898,6547,ALCALDIA MUNICIPAL ZONA,ALCALDIA,1,,,4609,ALCALDIA MUNICIPAL DE TONA,4,Tona,Santander
0.941,6548,Alcaldía Municipal RETEN,ALCALDIA,1,,,2951,Alcaldía Municipal EL RETEN,15,El Retén,Magdalena
0.900,6551,Alcaldía de ALCALDE,ALCALDIA,1,,,5299,ALCALDÍA DE ALCALDÍAS,2,,
0.885,6553,Alcaldía Municipal GESTION,ALCALDIA,1,,,4609,ALCALDIA MUNICIPAL DE TONA,4,Tona,Santander
0.850,6554,ALCALDÍA DE ERINTED,ALCALDIA,1,,,177,ALCALDÍA DE CERTIFIED,780,,
0.920,6555,ALCALDIA MUNICIPAL DE EAU,ALCALDIA,1,,,3082,ALCALDIA MUNICIPAL DE SAN,13,,
0.821,6556,alcaldia municipal Kappaljon,ALCALDIA,1,,,1260,ALCALDÍA MUNICIPAL DE ARJONA,88,Arjona,Bolívar
0.927,6560,Alcaldia de Subproceso,ALCALDIA,1,,,3279,ALCALDÍA DE PROCESO,11,,
0.875,6561,Alcaldia ESTOS,ALCALDIA,1,,,3280,ALCALDÍA DE SANTOS,11,,
0.903,6562,ALCALDÍA DE CAKE,ALCALDIA,1,,,1885,ALCALDÍA DE CER,41,,
0.829,6564,Alcaldía y los contribuyentes,ALCALDIA,1,,,5298,Alcaldía y los contribuyentes mencionados,2,,
0.889,6566,ALCALDIA DE TAMBO,ALCALDIA,1,,,4902,Alcaldía de Malambo,3,Malambo,Atlántico
0.875,6567,ALCALDÍA MUNICIPAL DE PRESIDENCIA,ALCALDIA,1,,,2722,ALCALDIA MUNICIPAL DE CLEMENCIA,19,Clemencia,Bolívar
0.829,6569,ALCALDIA MUNICIPAL DE LA DEJA DEL TAMBO,ALCALDIA,1,,,290,Alcaldía Municipal de La Dorada,525,La Dorada,Caldas
0.943,6570,ALCALDIA MUNICIPAL DE TUR,ALCALDIA,1,,,1160,ALCALDIA MUNICIPAL DE TUBARA,103,Tubará,Atlántico
0.875,6571,ALCALDÍA DE VERDE,ALCALDIA,1,,,1885,ALCALDÍA DE CER,41,,
0.863,6572,Alcaldía del Postal Municipio,ALCALDIA,1,,,4183,ALCALDIA DEL MUNICIPIO,5,,
0.877,7226,ALCALDIA MUNICIPAL DE SAN ANTERO,ALCALDIA,1,San Antero,Córdoba,3082,ALCALDIA MUNICIPAL DE SAN,13,,
0.800,7257,ALCALDÍA MUNICIPAL DE NUEVO COLÓN,ALCALDIA,1,Nuevo Colón,Boyacá,3628,ALCALDIA MUNICIPAL DE VILLA,8,,
0.882,7304,ALCALDÍA DE SINCE,ALCALDIA,1,Sincé,Sucre,4293,ALCALDIA DE SUCRE,5,,Sucre
0.800,7324,ALCALDIA DE FUNDACION MAGDALENA,ALCALDIA,1,Fundación,Magdalena,5169,ALCALDIA BANCO MAGDALENA,3,,Magdalena
0.914,7368,ALCALDIA DE SONSON,ALCALDIA,1,Sonsón,Antioquia,5301,ALCALDÍA DE Soyon,2,,
0.902,7474,Alcaldía Municipal de Sopó,ALCALDIA,1,Sopó,Cundinamarca,3082,ALCALDIA MUNICIPAL DE SAN,13,,
0.800,7492,ALCALDIA DE CANALETE,ALCALDIA,1,Canalete,Córdoba,1885,ALCALDÍA DE CER,41,,
0.885,7554,Alcaldía Municipal de Funes,ALCALDIA,1,Funes,Nariño,3082,ALCALDIA MUNICIPAL DE SAN,13,,
0.831,7555,ALCALDIA MUNICIPAL  DE EL CERRITO VALLE,ALCALDIA,1,El Cerrito,Valle del Cauca,4304,ALCALDIA MUNICIPAL DE VALLE,5,,Valle del Cauca
0.842,7565,alcaldía municipal de Cantagallo,ALCALDIA,1,Cantagallo,Bolívar,3082,ALCALDIA MUNICIPAL DE SAN,13,,
0.857,7591,ALCALDIA MUNICIPAL VILLANUEVA,ALCALDIA,1,Villanueva,Casanare,3628,ALCALDIA MUNICIPAL DE VILLA,8,,
0.871,7646,"ALCALDIA MUNICIPAL DE PRADERA , VALLE",ALCALDIA,1,Pradera,Valle del Cauca,4304,ALCALDIA MUNICIPAL DE VALLE,5,,Valle del Cauca
0.868,7675,ALCALDIA MUNICIPAL DE ONZAGA,ALCALDIA,1,Onzaga,Santander,3082,ALCALDIA MUNICIPAL DE SAN,13,,
0.885,7709,ALCALDIA MUNICIPAL ORTEGA TOLIMA,ALCALDIA,1,Ortega,Tolima,4493,ALCALDÍA MUNICIPAL DEL TOLIMA,4,,Tolima
0.873,7717,ALCALDIA MUNICIPAL  DE NARIÑO,ALCALDIA,1,,Nariño,1452,Alcaldía Municipal de Pasto,70,Pasto,Nariño
0.852,7718,ALCALDIA MUNICIPAL DE NARIÑPO,ALCALDIA,1,Nariño,Nariño,3082,ALCALDIA MUNICIPAL DE SAN,13,,
0.848,8045,ALCALDIA DE EL PASO,ALCALDIA,1,El Paso,Cesar,3493,Alcaldía de ES,9,,
0.848,8134,ALCALDIA DE LA MESA,ALCALDIA,1,La Mesa,Cundinamarca,3493,Alcaldía de ES,9,,
0.852,8179,ALCALDIA MUNICIPAL DE COTORRA,ALCALDIA,1,Cotorra,Córdoba,1102,Alcaldía Municipal de SECRETARÍA,111,,
0.800,8293,ALCALDIA DE ARBOLETES,ALCALDIA,1,Arboletes,Antioquia,3279,ALCALDÍA DE PROCESO,11,,
0.902,8326,ALCALDÍA MUNICIPAL DE TAME,ALCALDIA,1,Tame,Arauca,3082,ALCALDIA MUNICIPAL DE SAN,13,,
0.852,8354,ALCALDÍA MUNICIPAL DE GUACARÍ,ALCALDIA,1,Guacarí,Valle del Cauca,1102,Alcaldía Municipal de SECRETARÍA,111,,
0.852,8424,ALCALDIA MUNICIPAL DE QUINDIO,ALCALDIA,1,,Quindío,3082,ALCALDIA MUNICIPAL DE SAN,13,,
0.811,8535,ALCALDIA DE ARANZAZU,ALCALDIA,1,Aranzazu,Caldas,4778,ALCALDÍA DE BARRA,3,,
0.857,8545,ALCALDIA MUNICIPAL DE PLAMIRA,ALCALDIA,1,Altamira,Huila,3628,ALCALDIA MUNICIPAL DE VILLA,8,,
0.943,8546,Alcaldía Municipal de Sabana,ALCALDIA,1,Samaná,Caldas,3082,ALCALDIA MUNICIPAL DE SAN,13,,
0.863,8547,ALCALDÍA MUNICIPAL Avanza,ALCALDIA,1,Matanza,Santander,3948,ALCALDÍA MUNICIPAL YOVANNY,6,,
0.944,7069,MUNICIPIO D NEIAVA,MUNICIPIO,1,,,7,MUNICIPIO DE NEIVA,12184,Neiva,Huila
0.889,7071,MUNICIPIO DE FEINA,MUNICIPIO,1,,,7,MUNICIPIO DE NEIVA,12184,Neiva,Huila
0.809,7072,MUNICIPIO DE LAS CEIBAS,MUNICIPIO,1,,,5736,MUNICIPIO DE LA MACARENA,2,La Macarena,Meta
0.919,7073,MUNICIPIO DE TALUAR,MUNICIPIO,1,,,3164,MUNICIPIO DE TULUÁ,13,Tuluá,Valle del Cauca
0.960,7076,MUNICIPIO DE SAN 1ERONIMO,MUNICIPIO,1,,,2842,MUNICIPIO DE SAN JERONIMO,17,San Jerónimo,Antioquia
0.837,7542,MUNICIPIO DE CIENAGA,MUNICIPIO,1,Ciénaga,Magdalena,3970,MUNICIPIO DE CALENDARIA,6,,
0.818,7562,MUNICIPIO DE CANTAGALLO,MUNICIPIO,1,Cantagallo,Bolívar,3641,MUNICIPIO DE CASTILLA,8,,
0.821,7578,MUNICIPIO DE META,MUNICIPIO,1,,Meta,165,MUNICIPIO GRANADA META,809,Granada,Meta
0.875,7618,"MUNICIPIO DE SEVILLA, VALLE DEL CAUCA",MUNICIPIO,1,Sevilla,Valle del Cauca,3825,MUNICIPIO DE VALLE DEL CAUCA,7,,Valle del Cauca
0.837,8309,MUNICIPIO DE LEBRIJA,MUNICIPIO,1,Lebrija,Santander,3970,MUNICIPIO DE CALENDARIA,6,,
0.850,8463,Municipio de Cajicá,MUNICIPIO,1,Cajicá,Cundinamarca,3641,MUNICIPIO DE CASTILLA,8,,
0.821,8491,Municipio de  Pasto,MUNICIPIO,1,Pasto,Nariño,3641,MUNICIPIO DE CASTILLA,8,,
0.860,6042,SECRETARÍA DE HACIENDA Y EL TESORO PUBLICO MUNICIPIO,SECRETARIA,1,,,701,SECRETARIA DE HACIENDA Y DEL TESORO PUBLICO MUNICIPIO DE HONDA TOLIMA,207,Honda,Tolima
0.857,6044,Secretaria De Hacienda MUNICIPO DE ARMENSA,SECRETARIA,1,,,2116,Secretaría de Hacienda del Municipio de Florencia,33,Florencia,Caquetá
0.842,6045,Secretaría de Hacienda DFPT,SECRETARIA,1,,,5476,Secretaría de Hacienda PEREIRA,2,Pereira,Risaralda
0.970,6046,SECRETARIA DE HACIENDA DE ARMNEIA,SECRETARIA,1,,,1645,Secretaria De Hacienda de Armenia,55,Armenia,Quindío
0.919,6047,SECRETARIA DE HACIENDA Y DEL TERRITORIO,SECRETARIA,1,,,200,Secretaría de Hacienda y del Tesoro,688,,
0.836,6048,SECRETARÍA İDE HACIENDA,SECRETARIA,1,,,57,SECRETARIA DISTRITAL DE HACIENDA,1798,,
0.972,6049,SECRETARÍA DE HACIENDA Y FINANZAS PÚBLICAS  DEL MUNICIPIO DE DOSQUEBRADASS,SECRETARIA,1,,,1629,SECRETARÍA DE HACIENDA Y FINANZAS PÚBLICAS DEL  MUNICIPIO DOSQUEBRADAS,56,Dosquebradas,Risaralda
0.943,6055,Secretaria de Hacienda y dei Tesora,SECRETARIA,1,,,200,Secretaría de Hacienda y del Tesoro,688,,
0.880,6057,SECRETARIA DE HACIENDA Y FINANZAS del 2023,SECRETARIA,1,,,2805,SECRETARIA DE HACIENDA Y FINANZAS,17,,
0.896,6060,Secretaria de Hacienda de Montaría,SECRETARIA,1,,,1645,Secretaria De Hacienda de Armenia,55,Armenia,Quindío
0.825,6785,Secretaría de Tránsito y Transporte Cobro Coactivo,SECRETARIA,1,,,2101,SECRETARÍA DE TRÁNSITO Y TRANSPORTE DE CURUMANÍ,33,Curumaní,Cesar
0.845,6787,SECRETARIA DE MOVILIDAD DE TRANSITO,SECRETARIA,1,,,1915,Secretaría de Movilidad de Sincelejo,40,Sincelejo,Sucre
0.895,6788,SECRETARÍA DE MOVILIDAD MULTIMODAL Y SOSTENIBLE SANTA MRTA,SECRETARIA,1,,,1216,SECRETARÍA DE MOVILIDAD MULTIMODAL Y SOSTENIBLE,94,,
0.841,6790,SECRETARIA DE TRANSITO Y DEL TESORO,SECRETARIA,1,,,3510,SECRETARIA DE HAIENDA Y DEL TESORO,9,,
0.957,6791,SECRETARIA DE TRASNITO Y TRANSPORTE DE CUCUMANI,SECRETARIA,1,,,2101,SECRETARÍA DE TRÁNSITO Y TRANSPORTE DE CURUMANÍ,33,Curumaní,Cesar
0.835,6795,SECRETARÍA DE TRÁNSITO Y TRANSPORTE MUNICIPAL  SECRETARÍA,SECRETARIA,1,,,3433,SECRETARIA DE TRANSITO Y TRANSPORTE DEL MUNICIPIO DE CUCUTA,10,Cúcuta,Norte de Santander
0.992,6797,SUBSECRETARIA DE TRÁNSITO Y MOVILIDAD DE SANTA ROSAL DE CABAL,SECRETARIA,1,,,1991,Subsecretaria de Tránsito y Movilidad de Santa Rosa de Cabal,37,Santa Rosa de Cabal,Risaralda
0.833,7114,SECRETARÍA Y FINANZAS PÚBLICAS,SECRETARIA,1,,,393,Secretaría de Hacienda y Finanzas Públicas,403,,
0.899,7116,Secretaria de Harneral y del Tesoro,SECRETARIA,1,,,3510,SECRETARIA DE HAIENDA Y DEL TESORO,9,,
0.950,7117,Secretaria Do Haclenda Tesoreria General,SECRETARIA,1,,,1363,Secretaria De Hacienda Tesorería General,77,,
0.944,7120,SECRETARÍA DISTRITAL MOVILIADAD  SDM,SECRETARIA,1,,,2944,SECRETARÍA DISTRITAL DE MOVILIDAD-SDM,15,,
0.921,7197,SECRETARÍA DISTRITAL DE SALUD - FFDS,SECRETARIA,1,,,666,SECRETARÍA DISTRITAL DE SALUD,223,,
0.966,7198,SECRETARIA DISTRITAL DA SALUD,SECRETARIA,1,,,666,SECRETARÍA DISTRITAL DE SALUD,223,,
0.878,7382,Secretaría de Hacienda Tesorería de Nariño,SECRETARIA,1,,Nariño,1363,Secretaria De Hacienda Tesorería General,77,,
0.986,7614,SECRETARIA DE MOVVILIDAD DE SINCELEJO,SECRETARIA,1,Sincelejo,Sucre,1915,Secretaría de Movilidad de Sincelejo,40,Sincelejo,Sucre
0.853,7732,SECRETARIA DE HACIENDA DE TURBACO,SECRETARIA,1,Turbaco,Bolívar,200,Secretaría de Hacienda y del Tesoro,688,,
0.857,7853,SECRETARÍA DE TRÁNSITO TRANSPORTE PAMPLONA,SECRETARIA,1,Pamplona,Norte de Santander,513,Secretaria de Tránsito y Transporte,309,,
0.848,7888,SeCRETARIA DE TRANSITO Y TRANSPORTE DE  BARRANCABERMEJA,SECRETARIA,1,Barrancabermeja,Santander,4801,SECRETARÍA DE TRÁNSITO Y TRANSPORTE DE TURBAC,3,,
0.930,7935,SECRETARÍA DE MACIENDA DE SANTA MARTA,SECRETARIA,1,Santa Marta,Magdalena,750,SECRETARÍA DE HACIENDA SANTA MARTA,192,Santa Marta,Magdalena
0.879,8201,SECRETARÍA DE TRÁNSITO Y TRANSPORTE DE POPAYAN,SECRETARIA,1,Popayán,Cauca,4801,SECRETARÍA DE TRÁNSITO Y TRANSPORTE DE TURBAC,3,,
0.836,8211,SECRETARIA DE HACIENDA DE BOLIVAR,SECRETARIA,1,,Bolívar,560,SECRETARIA DE MOVILIDAD DE BOLIVAR,281,,Bolívar
0.833,6083,SUPERINTENDENCIA DE SOCIEDADES INTENDENCIA,SUPERINTENDENCIA,1,,,14,SUPERINTENDENCIA DE SOCIEDADES,8894,,
0.940,6535,SNR SUPERINTENDENCIA DE NOTARIADO & REGISTRO La guarda de la te público,SUPERINTENDENCIA,1,,,3947,SUPERINTENDENCIA DE NOTARIADO & REGISTRO La guarda de la fe pública,6,,
0.866,6537,SUPERINTENDENCIA DE NOTARIADO POTENCIA,SUPERINTENDENCIA,1,,,3278,Superintendencia de Notariado,11,,
0.889,6989,SUPERINTENDENCIA TENDENCIA DE INDUSTRIA Y COMERCIO,SUPERINTENDENCIA,1,,,44,SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO,2174,,
0.857,7049,Superintendencia Financiera Limítese,SUPERINTENDENCIA,1,,,1862,Superintendencia Financiera,42,,
0.974,7050,Superintendencia Financiera de Colombla,SUPERINTENDENCIA,1,,,2232,Superintendencia Financiera de Colombia,29,Colombia,Huila
0.900,7051,Superintendencia Financiera Ahora,SUPERINTENDENCIA,1,,,1862,Superintendencia Financiera,42,,
0.857,7052,Superintendencia Financiera ARTÍCULO,SUPERINTENDENCIA,1,,,1862,Superintendencia Financiera,42,,
0.857,7053,SUPERINTENDENCIA FINANCIERA EXPERIAN,SUPERINTENDENCIA,1,,,1862,Superintendencia Financiera,42,,
